id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
71,"left Primary somatosensory area, lower limb, layer 6b",SSp-ll6b-L,65.0,9.0,161.0,0.025390625,6340.923076923077
72,"left Primary somatosensory area, mouth",SSp-m-L,37.0,8.0,55389.0,3.105328125,17836.762419430313
73,"left Primary somatosensory area, mouth, layer 1",SSp-m1-L,72.0,9.0,5909.0,0.3904375,15134.304466143749
74,"left Primary somatosensory area, mouth, layer 2/3",SSp-m2/3-L,72.0,9.0,17333.0,0.7490625,23139.591155611182
75,"left Primary somatosensory area, mouth, layer 4",SSp-m4-L,72.0,9.0,7681.0,0.4736875,16215.331837973348
76,"left Primary somatosensory area, mouth, layer 5",SSp-m5-L,72.0,9.0,12583.0,0.60871875,20671.28702705478
77,"left Primary somatosensory area, mouth, layer 6a",SSp-m6a-L,72.0,9.0,11656.0,0.82609375,14109.778702477777
78,"left Primary somatosensory area, mouth, layer 6b",SSp-m6b-L,72.0,9.0,227.0,0.057328125,3959.662033251567
79,"left Primary somatosensory area, upper limb",SSp-ul-L,37.0,8.0,27296.0,1.88471875,14482.797499626933
80,"left Primary somatosensory area, upper limb, layer 1",SSp-ul1-L,79.0,9.0,4038.0,0.230640625,17507.756927037466
81,"left Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3-L,79.0,9.0,10353.0,0.4891875,21163.664239172096
82,"left Primary somatosensory area, upper limb, layer 4",SSp-ul4-L,79.0,9.0,3894.0,0.261640625,14883.009853687667
83,"left Primary somatosensory area, upper limb, layer 5",SSp-ul5-L,79.0,9.0,5392.0,0.395625,13629.067930489731
84,"left Primary somatosensory area, upper limb, layer 6a",SSp-ul6a-L,79.0,9.0,3446.0,0.470546875,7323.393657645692
85,"left Primary somatosensory area, upper limb, layer 6b",SSp-ul6b-L,79.0,9.0,173.0,0.037078125,4665.823851664559
86,"left Primary somatosensory area, trunk",SSp-tr-L,37.0,8.0,8890.0,0.700375,12693.200071390327
87,"left Primary somatosensory area, trunk, layer 1",SSp-tr1-L,86.0,9.0,2221.0,0.10228125,21714.634891536814
88,"left Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3-L,86.0,9.0,2179.0,0.21225,10266.195524146055
89,"left Primary somatosensory area, trunk, layer 4",SSp-tr4-L,86.0,9.0,1118.0,0.07596875,14716.577540106951
90,"left Primary somatosensory area, trunk, layer 5",SSp-tr5-L,86.0,9.0,2090.0,0.17646875,11843.456702673986
91,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,86.0,9.0,1194.0,0.11621875,10273.72949717666
92,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,86.0,9.0,88.0,0.0171875,5120.0
93,"left Primary somatosensory area, unassigned",SSp-un-L,37.0,8.0,14463.0,0.63115625,22915.086398970147
94,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,93.0,9.0,2140.0,0.08315625,25734.68620819241
95,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,93.0,9.0,4919.0,0.165390625,29741.709966934337
96,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,93.0,9.0,2920.0,0.09409375,31032.87944204583
97,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,93.0,9.0,2749.0,0.129125,21289.44820909971
98,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,93.0,9.0,1661.0,0.146953125,11302.923976608188
99,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,93.0,9.0,74.0,0.0124375,5949.748743718593
100,left Supplemental somatosensory area,SSs-L,30.0,7.0,77315.0,4.512671875,17132.86543795077
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100.0,8.0,13557.0,0.624,21725.96153846154
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100.0,8.0,20951.0,1.072484375,19535.016535788694
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100.0,8.0,12846.0,0.5831875,22027.221090987034
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100.0,8.0,16272.0,1.092734375,14891.084578537213
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100.0,8.0,13084.0,1.037703125,12608.615783054523
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100.0,8.0,605.0,0.1025625,5898.842169408897
107,left Gustatory areas,GU-L,5.0,6.0,11330.0,0.884859375,12804.294467694372
108,"left Gustatory areas, layer 1",GU1-L,107.0,7.0,971.0,0.0978125,9927.156549520767
109,"left Gustatory areas, layer 2/3",GU2/3-L,107.0,7.0,2194.0,0.20109375,10910.334110334112
110,"left Gustatory areas, layer 4",GU4-L,107.0,7.0,1131.0,0.0735,15387.755102040817
111,"left Gustatory areas, layer 5",GU5-L,107.0,7.0,5226.0,0.272515625,19176.882059514937
112,"left Gustatory areas, layer 6a",GU6a-L,107.0,7.0,1794.0,0.219875,8159.181353041501
113,"left Gustatory areas, layer 6b",GU6b-L,107.0,7.0,14.0,0.0200625,697.8193146417445
114,left Visceral area,VISC-L,5.0,6.0,12829.0,1.177078125,10899.021677087067
115,"left Visceral area, layer 1",VISC1-L,114.0,7.0,1565.0,0.171578125,9121.209361624624
116,"left Visceral area, layer 2/3",VISC2/3-L,114.0,7.0,2348.0,0.268859375,8733.189980821759
117,"left Visceral area, layer 4",VISC4-L,114.0,7.0,1031.0,0.09134375,11287.03386931235
118,"left Visceral area, layer 5",VISC5-L,114.0,7.0,4990.0,0.35340625,14119.727650543815
119,"left Visceral area, layer 6a",VISC6a-L,114.0,7.0,2779.0,0.267125,10403.369209171737
120,"left Visceral area, layer 6b",VISC6b-L,114.0,7.0,116.0,0.024765625,4683.91167192429
121,left Auditory areas,AUD-L,5.0,6.0,38711.0,2.903578125,13332.170974390434
122,left Dorsal auditory area,AUDd-L,121.0,7.0,4719.0,0.607375,7769.499897098169
123,"left Dorsal auditory area, layer 1",AUDd1-L,122.0,8.0,1426.0,0.098125,14532.48407643312
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122.0,8.0,1295.0,0.164,7896.341463414634
125,"left Dorsal auditory area, layer 4",AUDd4-L,122.0,8.0,525.0,0.06609375,7943.262411347517
126,"left Dorsal auditory area, layer 5",AUDd5-L,122.0,8.0,737.0,0.17165625,4293.464409248134
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122.0,8.0,623.0,0.092265625,6752.2438611346315
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122.0,8.0,113.0,0.015234375,7417.4358974358975
136,left Primary auditory area,AUDp-L,121.0,7.0,17847.0,1.07671875,16575.359164127123
137,"left Primary auditory area, layer 1",AUDp1-L,136.0,8.0,4491.0,0.18984375,23656.296296296296
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136.0,8.0,5681.0,0.235625,24110.344827586207
139,"left Primary auditory area, layer 4",AUDp4-L,136.0,8.0,2494.0,0.117375,21248.136315228967
140,"left Primary auditory area, layer 5",AUDp5-L,136.0,8.0,3715.0,0.3574375,10393.42542402518
141,"left Primary auditory area, layer 6a",AUDp6a-L,136.0,8.0,1246.0,0.149203125,8351.031521625302
142,"left Primary auditory area, layer 6b",AUDp6b-L,136.0,8.0,220.0,0.027234375,8078.026391279403
143,left Posterior auditory area,AUDpo-L,121.0,7.0,4465.0,0.306625,14561.76110884631
144,"left Posterior auditory area, layer 1",AUDpo1-L,143.0,8.0,1297.0,0.056703125,22873.51887572334
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143.0,8.0,1481.0,0.073265625,20214.11814885903
146,"left Posterior auditory area, layer 4",AUDpo4-L,143.0,8.0,609.0,0.0373125,16321.608040201007
147,"left Posterior auditory area, layer 5",AUDpo5-L,143.0,8.0,680.0,0.0906875,7498.277050310131
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143.0,8.0,354.0,0.039578125,8944.334780892223
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143.0,8.0,44.0,0.009078125,4846.815834767643
150,left Ventral auditory area,AUDv-L,121.0,7.0,11680.0,0.912859375,12794.960888691097
151,"left Ventral auditory area, layer 1",AUDv1-L,150.0,8.0,3117.0,0.145921875,21360.745261805332
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150.0,8.0,2845.0,0.19434375,14639.009487055797
153,"left Ventral auditory area, layer 4",AUDv4-L,150.0,8.0,1437.0,0.10675,13461.35831381733
154,"left Ventral auditory area, layer 5",AUDv5-L,150.0,8.0,2843.0,0.30221875,9407.093371936719
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150.0,8.0,1263.0,0.141671875,8914.966361530825
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150.0,8.0,175.0,0.021953125,7971.53024911032
157,left Visual areas,VIS-L,5.0,6.0,69939.0,6.73221875,10388.699862136833
164,left Anterolateral visual area,VISal-L,157.0,7.0,3307.0,0.37953125,8713.37999176616
165,"left Anterolateral visual area, layer 1",VISal1-L,164.0,8.0,753.0,0.058921875,12779.634049323788
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164.0,8.0,863.0,0.099625,8662.484316185695
167,"left Anterolateral visual area, layer 4",VISal4-L,164.0,8.0,473.0,0.051671875,9153.91593589356
168,"left Anterolateral visual area, layer 5",VISal5-L,164.0,8.0,838.0,0.101765625,8234.6077076616
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164.0,8.0,344.0,0.0563125,6108.768035516093
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164.0,8.0,36.0,0.011234375,3204.450625869263
171,left Anteromedial visual area,VISam-L,157.0,7.0,2510.0,0.3951875,6351.415467341451
172,"left Anteromedial visual area, layer 1",VISam1-L,171.0,8.0,728.0,0.066859375,10888.525356391681
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171.0,8.0,852.0,0.104,8192.307692307693
174,"left Anteromedial visual area, layer 4",VISam4-L,171.0,8.0,225.0,0.030171875,7457.276022786121
175,"left Anteromedial visual area, layer 5",VISam5-L,171.0,8.0,572.0,0.11375,5028.571428571428
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171.0,8.0,127.0,0.067796875,1873.2426826457706
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171.0,8.0,6.0,0.012609375,475.8364312267658
178,left Lateral visual area,VISl-L,157.0,7.0,3964.0,0.61309375,6465.569091187114
179,"left Lateral visual area, layer 1",VISl1-L,178.0,8.0,943.0,0.0928125,10160.26936026936
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178.0,8.0,1116.0,0.150609375,7409.8972922502335
181,"left Lateral visual area, layer 4",VISl4-L,178.0,8.0,748.0,0.089640625,8344.430887223287
182,"left Lateral visual area, layer 5",VISl5-L,178.0,8.0,942.0,0.157,6000.0
183,"left Lateral visual area, layer 6a",VISl6a-L,178.0,8.0,209.0,0.10353125,2018.7141563537577
184,"left Lateral visual area, layer 6b",VISl6b-L,178.0,8.0,6.0,0.0195,307.6923076923077
185,left Primary visual area,VISp-L,157.0,7.0,45210.0,3.537703125,12779.478210173444
186,"left Primary visual area, layer 1",VISp1-L,185.0,8.0,6594.0,0.630546875,10457.588898525586
187,"left Primary visual area, layer 2/3",VISp2/3-L,185.0,8.0,16373.0,0.99971875,16377.60620174424
188,"left Primary visual area, layer 4",VISp4-L,185.0,8.0,8833.0,0.5121875,17245.637583892618
189,"left Primary visual area, layer 5",VISp5-L,185.0,8.0,9819.0,0.776203125,12650.039253578114
190,"left Primary visual area, layer 6a",VISp6a-L,185.0,8.0,3361.0,0.534015625,6293.8233314802355
191,"left Primary visual area, layer 6b",VISp6b-L,185.0,8.0,230.0,0.08503125,2704.887908857038
192,left Posterolateral visual area,VISpl-L,157.0,7.0,1887.0,0.397140625,4751.465554550104
193,"left Posterolateral visual area, layer 1",VISpl1-L,192.0,8.0,428.0,0.0949375,4508.229098090849
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192.0,8.0,494.0,0.104203125,4740.740740740741
195,"left Posterolateral visual area, layer 4",VISpl4-L,192.0,8.0,84.0,0.0181875,4618.556701030928
196,"left Posterolateral visual area, layer 5",VISpl5-L,192.0,8.0,717.0,0.121671875,5892.89842044433
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192.0,8.0,160.0,0.05375,2976.7441860465115
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192.0,8.0,4.0,0.004390625,911.0320284697508
199,left posteromedial visual area,VISpm-L,157.0,7.0,5647.0,0.522125,10815.417763945416
200,"left posteromedial visual area, layer 1",VISpm1-L,199.0,8.0,1454.0,0.0939375,15478.376580172988
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199.0,8.0,2313.0,0.14671875,15764.856230031948
202,"left posteromedial visual area, layer 4",VISpm4-L,199.0,8.0,551.0,0.049328125,11170.098194488439
203,"left posteromedial visual area, layer 5",VISpm5-L,199.0,8.0,1143.0,0.14246875,8022.812020179864
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199.0,8.0,168.0,0.075359375,2229.317851959361
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199.0,8.0,18.0,0.0143125,1257.64192139738
206,left Laterointermediate area,VISli-L,157.0,7.0,2198.0,0.246234375,8926.454724284536
207,"left Laterointermediate area, layer 1",VISli1-L,206.0,8.0,406.0,0.03734375,10871.966527196651
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206.0,8.0,564.0,0.05871875,9605.109100585418
209,"left Laterointermediate area, layer 4",VISli4-L,206.0,8.0,367.0,0.02853125,12863.088718510406
210,"left Laterointermediate area, layer 5",VISli5-L,206.0,8.0,711.0,0.07396875,9612.167300380228
211,"left Laterointermediate area, layer 6a",VISli6a-L,206.0,8.0,139.0,0.03984375,3488.6274509803925
212,"left Laterointermediate area, layer 6b",VISli6b-L,206.0,8.0,11.0,0.007828125,1405.189620758483
213,left Postrhinal area,VISpor-L,157.0,7.0,5216.0,0.641203125,8134.707702804786
214,"left Postrhinal area, layer 1",VISpor1-L,213.0,8.0,1264.0,0.12509375,10104.421683737197
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213.0,8.0,1694.0,0.186953125,9061.094860008358
216,"left Postrhinal area, layer 4",VISpor4-L,213.0,8.0,416.0,0.03025,13752.06611570248
217,"left Postrhinal area, layer 5",VISpor5-L,213.0,8.0,1450.0,0.192390625,7536.749776658816
218,"left Postrhinal area, layer 6a",VISpor6a-L,213.0,8.0,339.0,0.090234375,3756.8831168831166
219,"left Postrhinal area, layer 6b",VISpor6b-L,213.0,8.0,53.0,0.01628125,3255.278310940499
220,left Anterior cingulate area,ACA-L,5.0,6.0,42228.0,2.754296875,15331.680612679053
226,"left Anterior cingulate area, dorsal part",ACAd-L,220.0,7.0,21108.0,1.556421875,13561.875696459227
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226.0,8.0,2527.0,0.289625,8725.075528700905
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226.0,8.0,5673.0,0.304125,18653.514180024664
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226.0,8.0,9065.0,0.600515625,15095.3607576822
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226.0,8.0,3740.0,0.349875,10689.53197570561
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226.0,8.0,103.0,0.01228125,8386.76844783715
232,"left Anterior cingulate area, ventral part",ACAv-L,220.0,7.0,21120.0,1.197875,17631.22195554628
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232.0,8.0,2841.0,0.23403125,12139.404459874482
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232.0,8.0,6421.0,0.24753125,25940.15907082439
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232.0,8.0,9132.0,0.504171875,18112.870734806456
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232.0,8.0,2436.0,0.181234375,13441.15872057936
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232.0,8.0,290.0,0.03090625,9383.215369059657
238,left Prelimbic area,PL-L,5.0,6.0,19039.0,1.198703125,15882.99855312382
239,"left Prelimbic area, layer 1",PL1-L,238.0,7.0,2490.0,0.25490625,9768.297168076499
241,"left Prelimbic area, layer 2/3",PL2/3-L,238.0,7.0,3504.0,0.20753125,16884.20418611655
242,"left Prelimbic area, layer 5",PL5-L,238.0,7.0,9746.0,0.494078125,19725.62537554157
243,"left Prelimbic area, layer 6a",PL6a-L,238.0,7.0,3224.0,0.231484375,13927.505906176173
244,"left Prelimbic area, layer 6b",PL6b-L,238.0,7.0,75.0,0.010703125,7007.299270072992
245,left Infralimbic area,ILA-L,5.0,6.0,5182.0,0.419796875,12344.065210109055
246,"left Infralimbic area, layer 1",ILA1-L,245.0,7.0,187.0,0.073140625,2556.718649861141
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245.0,7.0,658.0,0.0715625,9194.75982532751
249,"left Infralimbic area, layer 5",ILA5-L,245.0,7.0,2515.0,0.167359375,15027.54177947904
250,"left Infralimbic area, layer 6a",ILA6a-L,245.0,7.0,1788.0,0.102421875,17457.20823798627
251,"left Infralimbic area, layer 6b",ILA6b-L,245.0,7.0,34.0,0.0053125,6399.999999999999
252,left Orbital area,ORB-L,5.0,6.0,42522.0,2.946921875,14429.293277413402
258,"left Orbital area, lateral part",ORBl-L,252.0,7.0,22484.0,1.36346875,16490.29359858816
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258.0,8.0,1234.0,0.18784375,6569.289635667942
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258.0,8.0,4788.0,0.31075,15407.884151246983
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258.0,8.0,13108.0,0.603515625,21719.404530744338
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258.0,8.0,3245.0,0.2386875,13595.181984812778
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258.0,8.0,109.0,0.022671875,4807.718814610613
264,"left Orbital area, medial part",ORBm-L,252.0,7.0,9022.0,0.694828125,12984.506060401627
265,"left Orbital area, medial part, layer 1",ORBm1-L,264.0,8.0,1346.0,0.205578125,6547.389222467128
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264.0,8.0,2687.0,0.158234375,16981.13952799447
268,"left Orbital area, medial part, layer 5",ORBm5-L,264.0,8.0,3806.0,0.2359375,16131.390728476821
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264.0,8.0,1165.0,0.093203125,12499.580888516346
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264.0,8.0,18.0,0.001875,9600.0
272,"left Orbital area, ventrolateral part",ORBvl-L,252.0,7.0,11016.0,0.888625,12396.68026445351
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272.0,8.0,960.0,0.19271875,4981.352359331928
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272.0,8.0,4048.0,0.26178125,15463.292348095976
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272.0,8.0,4490.0,0.309953125,14486.06140041337
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272.0,8.0,1479.0,0.119,12428.57142857143
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272.0,8.0,39.0,0.005171875,7540.785498489426
278,left Agranular insular area,AI-L,5.0,6.0,44280.0,3.94978125,11210.747430633026
279,"left Agranular insular area, dorsal part",AId-L,278.0,7.0,23843.0,1.86365625,12793.668360246156
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279.0,8.0,2029.0,0.23034375,8808.574141907475
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279.0,8.0,4839.0,0.46315625,10447.878010930437
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279.0,8.0,12479.0,0.75421875,16545.597679718252
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279.0,8.0,4452.0,0.39071875,11394.385347516596
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279.0,8.0,44.0,0.02521875,1744.733581164808
285,"left Agranular insular area, posterior part",AIp-L,278.0,7.0,11145.0,1.217265625,9155.766638855015
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285.0,8.0,1104.0,0.210953125,5233.390119250426
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285.0,8.0,3788.0,0.40159375,9432.417710683992
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285.0,8.0,3887.0,0.37634375,10328.323507431704
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285.0,8.0,2348.0,0.218109375,10765.241063113404
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285.0,8.0,18.0,0.010265625,1753.4246575342465
291,"left Agranular insular area, ventral part",AIv-L,278.0,7.0,9292.0,0.868859375,10694.480910676713
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291.0,8.0,874.0,0.12546875,6965.87795765878
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291.0,8.0,2481.0,0.29709375,8350.89933733039
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291.0,8.0,5214.0,0.3605625,14460.738429537181
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291.0,8.0,722.0,0.084234375,8571.322574661473
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291.0,8.0,1.0,0.0015,666.6666666666666
297,left Retrosplenial area,RSP-L,5.0,6.0,44069.0,5.243828125,8403.97491098166
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297.0,7.0,10605.0,1.178046875,9002.18847403674
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298.0,8.0,3245.0,0.253203125,12815.797593335392
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298.0,8.0,2940.0,0.334421875,8791.290940522356
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298.0,8.0,2936.0,0.366734375,8005.794384559669
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298.0,8.0,1422.0,0.20546875,6920.760456273764
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298.0,8.0,62.0,0.01821875,3403.087478559177
325,"left Retrosplenial area, dorsal part",RSPd-L,297.0,7.0,17511.0,1.899359375,9219.424312473779
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325.0,8.0,5002.0,0.415375,12042.130604875112
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325.0,8.0,6227.0,0.486953125,12787.678485480506
