id,name,acronym,parent_structure_id,depth,count,volume (mm^3),density (cells/mm^3)
69,"left Primary somatosensory area, lower limb, layer 5",SSp-ll5-L,65.0,9.0,4776.0,0.278,17179.856115107912
70,"left Primary somatosensory area, lower limb, layer 6a",SSp-ll6a-L,65.0,9.0,5170.0,0.263890625,19591.450056249632
71,"left Primary somatosensory area, lower limb, layer 6b",SSp-ll6b-L,65.0,9.0,473.0,0.025390625,18628.923076923078
72,"left Primary somatosensory area, mouth",SSp-m-L,37.0,8.0,125602.0,3.105328125,40447.25547320382
73,"left Primary somatosensory area, mouth, layer 1",SSp-m1-L,72.0,9.0,8439.0,0.3904375,21614.214823115097
74,"left Primary somatosensory area, mouth, layer 2/3",SSp-m2/3-L,72.0,9.0,28930.0,0.7490625,38621.61034626617
75,"left Primary somatosensory area, mouth, layer 4",SSp-m4-L,72.0,9.0,31812.0,0.4736875,67158.20029027577
76,"left Primary somatosensory area, mouth, layer 5",SSp-m5-L,72.0,9.0,19091.0,0.60871875,31362.595615791368
77,"left Primary somatosensory area, mouth, layer 6a",SSp-m6a-L,72.0,9.0,36251.0,0.82609375,43882.42859844903
78,"left Primary somatosensory area, mouth, layer 6b",SSp-m6b-L,72.0,9.0,1079.0,0.057328125,18821.477241755245
79,"left Primary somatosensory area, upper limb",SSp-ul-L,37.0,8.0,48840.0,1.88471875,25913.68075475452
80,"left Primary somatosensory area, upper limb, layer 1",SSp-ul1-L,79.0,9.0,5247.0,0.230640625,22749.6782060836
81,"left Primary somatosensory area, upper limb, layer 2/3",SSp-ul2/3-L,79.0,9.0,14420.0,0.4891875,29477.449853072696
82,"left Primary somatosensory area, upper limb, layer 4",SSp-ul4-L,79.0,9.0,9467.0,0.261640625,36183.21887130487
83,"left Primary somatosensory area, upper limb, layer 5",SSp-ul5-L,79.0,9.0,8183.0,0.395625,20683.728278041075
84,"left Primary somatosensory area, upper limb, layer 6a",SSp-ul6a-L,79.0,9.0,11038.0,0.470546875,23457.811721733357
85,"left Primary somatosensory area, upper limb, layer 6b",SSp-ul6b-L,79.0,9.0,485.0,0.037078125,13080.488832701221
86,"left Primary somatosensory area, trunk",SSp-tr-L,37.0,8.0,11266.0,0.700375,16085.668391932893
87,"left Primary somatosensory area, trunk, layer 1",SSp-tr1-L,86.0,9.0,1315.0,0.10228125,12856.706385578978
88,"left Primary somatosensory area, trunk, layer 2/3",SSp-tr2/3-L,86.0,9.0,3268.0,0.21225,15396.93757361602
89,"left Primary somatosensory area, trunk, layer 4",SSp-tr4-L,86.0,9.0,1346.0,0.07596875,17717.81160016454
90,"left Primary somatosensory area, trunk, layer 5",SSp-tr5-L,86.0,9.0,2841.0,0.17646875,16099.167699663538
91,"left Primary somatosensory area, trunk, layer 6a",SSp-tr6a-L,86.0,9.0,2151.0,0.11621875,18508.201129335845
92,"left Primary somatosensory area, trunk, layer 6b",SSp-tr6b-L,86.0,9.0,345.0,0.0171875,20072.727272727272
93,"left Primary somatosensory area, unassigned",SSp-un-L,37.0,8.0,18026.0,0.63115625,28560.281229885626
94,"left Primary somatosensory area, unassigned, layer 1",SSp-un1-L,93.0,9.0,1826.0,0.08315625,21958.662157083803
95,"left Primary somatosensory area, unassigned, layer 2/3",SSp-un2/3-L,93.0,9.0,5775.0,0.165390625,34917.33585262163
96,"left Primary somatosensory area, unassigned, layer 4",SSp-un4-L,93.0,9.0,3417.0,0.09409375,36314.845566257056
97,"left Primary somatosensory area, unassigned, layer 5",SSp-un5-L,93.0,9.0,3286.0,0.129125,25448.209099709587
98,"left Primary somatosensory area, unassigned, layer 6a",SSp-un6a-L,93.0,9.0,3578.0,0.146953125,24347.900053163212
99,"left Primary somatosensory area, unassigned, layer 6b",SSp-un6b-L,93.0,9.0,144.0,0.0124375,11577.88944723618
100,left Supplemental somatosensory area,SSs-L,30.0,7.0,133195.0,4.512671875,29515.77329118351
101,"left Supplemental somatosensory area, layer 1",SSs1-L,100.0,8.0,16758.0,0.624,26855.76923076923
102,"left Supplemental somatosensory area, layer 2/3",SSs2/3-L,100.0,8.0,28931.0,1.072484375,26975.684377686157
103,"left Supplemental somatosensory area, layer 4",SSs4-L,100.0,8.0,22755.0,0.5831875,39018.32601007395
104,"left Supplemental somatosensory area, layer 5",SSs5-L,100.0,8.0,28289.0,1.092734375,25888.267677128762
105,"left Supplemental somatosensory area, layer 6a",SSs6a-L,100.0,8.0,34162.0,1.037703125,32920.783581527714
106,"left Supplemental somatosensory area, layer 6b",SSs6b-L,100.0,8.0,2300.0,0.1025625,22425.35039609994
107,left Gustatory areas,GU-L,5.0,6.0,24750.0,0.884859375,27970.54616729353
108,"left Gustatory areas, layer 1",GU1-L,107.0,7.0,2555.0,0.0978125,26121.405750798724
109,"left Gustatory areas, layer 2/3",GU2/3-L,107.0,7.0,6315.0,0.20109375,31403.263403263405
110,"left Gustatory areas, layer 4",GU4-L,107.0,7.0,2558.0,0.0735,34802.72108843538
111,"left Gustatory areas, layer 5",GU5-L,107.0,7.0,8266.0,0.272515625,30332.20572214896
112,"left Gustatory areas, layer 6a",GU6a-L,107.0,7.0,4838.0,0.219875,22003.41102899375
113,"left Gustatory areas, layer 6b",GU6b-L,107.0,7.0,218.0,0.0200625,10866.043613707165
114,left Visceral area,VISC-L,5.0,6.0,29841.0,1.177078125,25351.758193620328
115,"left Visceral area, layer 1",VISC1-L,114.0,7.0,4666.0,0.171578125,27194.608869866133
116,"left Visceral area, layer 2/3",VISC2/3-L,114.0,7.0,5656.0,0.268859375,21037.019817516128
117,"left Visceral area, layer 4",VISC4-L,114.0,7.0,3076.0,0.09134375,33674.991447143344
118,"left Visceral area, layer 5",VISC5-L,114.0,7.0,9322.0,0.35340625,26377.57538243877
119,"left Visceral area, layer 6a",VISC6a-L,114.0,7.0,6687.0,0.267125,25033.224145999066
120,"left Visceral area, layer 6b",VISC6b-L,114.0,7.0,434.0,0.024765625,17524.29022082019
121,left Auditory areas,AUD-L,5.0,6.0,73432.0,2.903578125,25290.1753762868
122,left Dorsal auditory area,AUDd-L,121.0,7.0,18009.0,0.607375,29650.545379707757
123,"left Dorsal auditory area, layer 1",AUDd1-L,122.0,8.0,2621.0,0.098125,26710.828025477706
124,"left Dorsal auditory area, layer 2/3",AUDd2/3-L,122.0,8.0,3250.0,0.164,19817.073170731706
125,"left Dorsal auditory area, layer 4",AUDd4-L,122.0,8.0,2669.0,0.06609375,40382.03309692671
126,"left Dorsal auditory area, layer 5",AUDd5-L,122.0,8.0,5975.0,0.17165625,34807.9373748407
127,"left Dorsal auditory area, layer 6a",AUDd6a-L,122.0,8.0,2774.0,0.092265625,30065.368331922098
128,"left Dorsal auditory area, layer 6b",AUDd6b-L,122.0,8.0,720.0,0.015234375,47261.53846153846
136,left Primary auditory area,AUDp-L,121.0,7.0,28524.0,1.07671875,26491.597736177624
137,"left Primary auditory area, layer 1",AUDp1-L,136.0,8.0,3924.0,0.18984375,20669.629629629628
138,"left Primary auditory area, layer 2/3",AUDp2/3-L,136.0,8.0,4734.0,0.235625,20091.24668435013
139,"left Primary auditory area, layer 4",AUDp4-L,136.0,8.0,4362.0,0.117375,37162.939297124605
140,"left Primary auditory area, layer 5",AUDp5-L,136.0,8.0,10801.0,0.3574375,30217.870257037943
141,"left Primary auditory area, layer 6a",AUDp6a-L,136.0,8.0,3697.0,0.149203125,24778.301392816003
142,"left Primary auditory area, layer 6b",AUDp6b-L,136.0,8.0,1006.0,0.027234375,36938.61158921399
143,left Posterior auditory area,AUDpo-L,121.0,7.0,8151.0,0.306625,26582.959641255606
144,"left Posterior auditory area, layer 1",AUDpo1-L,143.0,8.0,756.0,0.056703125,13332.598511986773
145,"left Posterior auditory area, layer 2/3",AUDpo2/3-L,143.0,8.0,1948.0,0.073265625,26588.18511409682
146,"left Posterior auditory area, layer 4",AUDpo4-L,143.0,8.0,1765.0,0.0373125,47303.18257956449
147,"left Posterior auditory area, layer 5",AUDpo5-L,143.0,8.0,2366.0,0.0906875,26089.59338387319
148,"left Posterior auditory area, layer 6a",AUDpo6a-L,143.0,8.0,980.0,0.039578125,24761.152783260957
149,"left Posterior auditory area, layer 6b",AUDpo6b-L,143.0,8.0,336.0,0.009078125,37012.048192771086
150,left Ventral auditory area,AUDv-L,121.0,7.0,18748.0,0.912859375,20537.664960717524
151,"left Ventral auditory area, layer 1",AUDv1-L,150.0,8.0,3266.0,0.145921875,22381.8395973873
152,"left Ventral auditory area, layer 2/3",AUDv2/3-L,150.0,8.0,2884.0,0.19434375,14839.68483679048
153,"left Ventral auditory area, layer 4",AUDv4-L,150.0,8.0,2522.0,0.10675,23625.29274004684
154,"left Ventral auditory area, layer 5",AUDv5-L,150.0,8.0,6569.0,0.30221875,21735.911487953676
155,"left Ventral auditory area, layer 6a",AUDv6a-L,150.0,8.0,2897.0,0.141671875,20448.659975736187
156,"left Ventral auditory area, layer 6b",AUDv6b-L,150.0,8.0,610.0,0.021953125,27786.4768683274
157,left Visual areas,VIS-L,5.0,6.0,238060.0,6.73221875,35361.298977398794
164,left Anterolateral visual area,VISal-L,157.0,7.0,11387.0,0.37953125,30002.799505969535
165,"left Anterolateral visual area, layer 1",VISal1-L,164.0,8.0,1398.0,0.058921875,23726.332537788385
166,"left Anterolateral visual area, layer 2/3",VISal2/3-L,164.0,8.0,2564.0,0.099625,25736.51191969887
167,"left Anterolateral visual area, layer 4",VISal4-L,164.0,8.0,2132.0,0.051671875,41260.35681886907
168,"left Anterolateral visual area, layer 5",VISal5-L,164.0,8.0,3032.0,0.101765625,29793.950560417627
169,"left Anterolateral visual area, layer 6a",VISal6a-L,164.0,8.0,1844.0,0.0563125,32745.83795782464
170,"left Anterolateral visual area, layer 6b",VISal6b-L,164.0,8.0,417.0,0.011234375,37118.21974965229
171,left Anteromedial visual area,VISam-L,157.0,7.0,11298.0,0.3951875,28588.96093626443
172,"left Anteromedial visual area, layer 1",VISam1-L,171.0,8.0,1422.0,0.066859375,21268.52068240243
173,"left Anteromedial visual area, layer 2/3",VISam2/3-L,171.0,8.0,3677.0,0.104,35355.769230769234
174,"left Anteromedial visual area, layer 4",VISam4-L,171.0,8.0,1326.0,0.030171875,43948.213360952876
175,"left Anteromedial visual area, layer 5",VISam5-L,171.0,8.0,2904.0,0.11375,25529.670329670327
176,"left Anteromedial visual area, layer 6a",VISam6a-L,171.0,8.0,1589.0,0.067796875,23437.658446646692
177,"left Anteromedial visual area, layer 6b",VISam6b-L,171.0,8.0,380.0,0.012609375,30136.3073110285
178,left Lateral visual area,VISl-L,157.0,7.0,25035.0,0.61309375,40833.88551913961
179,"left Lateral visual area, layer 1",VISl1-L,178.0,8.0,2726.0,0.0928125,29371.04377104377
180,"left Lateral visual area, layer 2/3",VISl2/3-L,178.0,8.0,7134.0,0.150609375,47367.56924992219
181,"left Lateral visual area, layer 4",VISl4-L,178.0,8.0,5107.0,0.089640625,56971.936552204985
182,"left Lateral visual area, layer 5",VISl5-L,178.0,8.0,5279.0,0.157,33624.203821656054
183,"left Lateral visual area, layer 6a",VISl6a-L,178.0,8.0,4128.0,0.10353125,39872.019317838814
184,"left Lateral visual area, layer 6b",VISl6b-L,178.0,8.0,661.0,0.0195,33897.4358974359
185,left Primary visual area,VISp-L,157.0,7.0,143552.0,3.537703125,40577.740677434595
186,"left Primary visual area, layer 1",VISp1-L,185.0,8.0,13640.0,0.630546875,21632.015859249164
187,"left Primary visual area, layer 2/3",VISp2/3-L,185.0,8.0,51962.0,0.99971875,51976.61842393173
188,"left Primary visual area, layer 4",VISp4-L,185.0,8.0,29168.0,0.5121875,56947.89505796217
189,"left Primary visual area, layer 5",VISp5-L,185.0,8.0,23039.0,0.776203125,29681.66354651046
190,"left Primary visual area, layer 6a",VISp6a-L,185.0,8.0,23479.0,0.534015625,43966.87830997454
191,"left Primary visual area, layer 6b",VISp6b-L,185.0,8.0,2264.0,0.08503125,26625.50532892319
192,left Posterolateral visual area,VISpl-L,157.0,7.0,6057.0,0.397140625,15251.524570169571
193,"left Posterolateral visual area, layer 1",VISpl1-L,192.0,8.0,839.0,0.0949375,8837.39302172482
194,"left Posterolateral visual area, layer 2/3",VISpl2/3-L,192.0,8.0,1643.0,0.104203125,15767.28145149198
195,"left Posterolateral visual area, layer 4",VISpl4-L,192.0,8.0,493.0,0.0181875,27106.529209621996
196,"left Posterolateral visual area, layer 5",VISpl5-L,192.0,8.0,2022.0,0.121671875,16618.466675227945
197,"left Posterolateral visual area, layer 6a",VISpl6a-L,192.0,8.0,968.0,0.05375,18009.302325581397
198,"left Posterolateral visual area, layer 6b",VISpl6b-L,192.0,8.0,92.0,0.004390625,20953.73665480427
199,left posteromedial visual area,VISpm-L,157.0,7.0,22645.0,0.522125,43370.840316016285
200,"left posteromedial visual area, layer 1",VISpm1-L,199.0,8.0,2710.0,0.0939375,28848.968729208253
201,"left posteromedial visual area, layer 2/3",VISpm2/3-L,199.0,8.0,6775.0,0.14671875,46176.78381256656
202,"left posteromedial visual area, layer 4",VISpm4-L,199.0,8.0,3407.0,0.049328125,69068.10262907823
203,"left posteromedial visual area, layer 5",VISpm5-L,199.0,8.0,5594.0,0.14246875,39264.75104189515
204,"left posteromedial visual area, layer 6a",VISpm6a-L,199.0,8.0,3646.0,0.075359375,48381.50528716566
205,"left posteromedial visual area, layer 6b",VISpm6b-L,199.0,8.0,513.0,0.0143125,35842.79475982532
206,left Laterointermediate area,VISli-L,157.0,7.0,7289.0,0.246234375,29601.878291769783
207,"left Laterointermediate area, layer 1",VISli1-L,206.0,8.0,850.0,0.03734375,22761.506276150627
208,"left Laterointermediate area, layer 2/3",VISli2/3-L,206.0,8.0,1915.0,0.05871875,32613.09207025013
209,"left Laterointermediate area, layer 4",VISli4-L,206.0,8.0,1093.0,0.02853125,38308.87185104052
210,"left Laterointermediate area, layer 5",VISli5-L,206.0,8.0,1948.0,0.07396875,26335.44571187157
211,"left Laterointermediate area, layer 6a",VISli6a-L,206.0,8.0,1251.0,0.03984375,31397.64705882353
212,"left Laterointermediate area, layer 6b",VISli6b-L,206.0,8.0,232.0,0.007828125,29636.726546906186
213,left Postrhinal area,VISpor-L,157.0,7.0,10797.0,0.641203125,16838.65779662256
214,"left Postrhinal area, layer 1",VISpor1-L,213.0,8.0,1065.0,0.12509375,8513.614788908319
215,"left Postrhinal area, layer 2/3",VISpor2/3-L,213.0,8.0,2474.0,0.186953125,13233.263685750104
216,"left Postrhinal area, layer 4",VISpor4-L,213.0,8.0,897.0,0.03025,29652.892561983474
217,"left Postrhinal area, layer 5",VISpor5-L,213.0,8.0,3563.0,0.192390625,18519.61341671404
218,"left Postrhinal area, layer 6a",VISpor6a-L,213.0,8.0,2358.0,0.090234375,26131.94805194805
219,"left Postrhinal area, layer 6b",VISpor6b-L,213.0,8.0,440.0,0.01628125,27024.952015355084
220,left Anterior cingulate area,ACA-L,5.0,6.0,72195.0,2.754296875,26211.771379946105
226,"left Anterior cingulate area, dorsal part",ACAd-L,220.0,7.0,38801.0,1.556421875,24929.616207045405
227,"left Anterior cingulate area, dorsal part, layer 1",ACAd1-L,226.0,8.0,5637.0,0.289625,19463.098834700042
228,"left Anterior cingulate area, dorsal part, layer 2/3",ACAd2/3-L,226.0,8.0,8400.0,0.304125,27620.221948212085
229,"left Anterior cingulate area, dorsal part, layer 5",ACAd5-L,226.0,8.0,17150.0,0.600515625,28558.790622642002
230,"left Anterior cingulate area, dorsal part, layer 6a",ACAd6a-L,226.0,8.0,7395.0,0.349875,21136.120042872455
231,"left Anterior cingulate area, dorsal part, layer 6b",ACAd6b-L,226.0,8.0,219.0,0.01228125,17832.06106870229
232,"left Anterior cingulate area, ventral part",ACAv-L,220.0,7.0,33394.0,1.197875,27877.700093916308
233,"left Anterior cingulate area, ventral part, layer 1",ACAv1-L,232.0,8.0,4173.0,0.23403125,17830.952063025772
234,"left Anterior cingulate area, ventral part, layer 2/3",ACAv2/3-L,232.0,8.0,9694.0,0.24753125,39162.73197828557
235,"left Anterior cingulate area, ventral part, layer 5",ACAv5-L,232.0,8.0,14332.0,0.504171875,28426.813772584992
236,"left Anterior cingulate area, ventral part, 6a",ACAv6a-L,232.0,8.0,4536.0,0.181234375,25028.364514182256
237,"left Anterior cingulate area, ventral part, 6b",ACAv6b-L,232.0,8.0,659.0,0.03090625,21322.548028311427
238,left Prelimbic area,PL-L,5.0,6.0,34361.0,1.198703125,28665.145925935583
239,"left Prelimbic area, layer 1",PL1-L,238.0,7.0,4260.0,0.25490625,16712.02648032365
241,"left Prelimbic area, layer 2/3",PL2/3-L,238.0,7.0,6680.0,0.20753125,32187.92350549616
242,"left Prelimbic area, layer 5",PL5-L,238.0,7.0,18153.0,0.494078125,36741.153031213435
243,"left Prelimbic area, layer 6a",PL6a-L,238.0,7.0,5182.0,0.231484375,22385.960175497807
244,"left Prelimbic area, layer 6b",PL6b-L,238.0,7.0,86.0,0.010703125,8035.036496350364
245,left Infralimbic area,ILA-L,5.0,6.0,8848.0,0.419796875,21076.860088584508
246,"left Infralimbic area, layer 1",ILA1-L,245.0,7.0,490.0,0.073140625,6699.423200170903
248,"left Infralimbic area, layer 2/3",ILA2/3-L,245.0,7.0,1397.0,0.0715625,19521.397379912665
249,"left Infralimbic area, layer 5",ILA5-L,245.0,7.0,4556.0,0.167359375,27222.855008869385
250,"left Infralimbic area, layer 6a",ILA6a-L,245.0,7.0,2353.0,0.102421875,22973.607932875668
251,"left Infralimbic area, layer 6b",ILA6b-L,245.0,7.0,52.0,0.0053125,9788.235294117647
252,left Orbital area,ORB-L,5.0,6.0,86109.0,2.946921875,29219.980594158096
258,"left Orbital area, lateral part",ORBl-L,252.0,7.0,31547.0,1.36346875,23137.310627764662
259,"left Orbital area, lateral part, layer 1",ORBl1-L,258.0,8.0,2067.0,0.18784375,11003.826318416237
260,"left Orbital area, lateral part, layer 2/3",ORBl2/3-L,258.0,8.0,6020.0,0.31075,19372.485921158484
261,"left Orbital area, lateral part, layer 5",ORBl5-L,258.0,8.0,16227.0,0.603515625,26887.456310679612
262,"left Orbital area, lateral part, layer 6a",ORBl6a-L,258.0,8.0,6557.0,0.2386875,27471.06572401152
263,"left Orbital area, lateral part, layer 6b",ORBl6b-L,258.0,8.0,676.0,0.022671875,29816.67815299793
264,"left Orbital area, medial part",ORBm-L,252.0,7.0,24808.0,0.694828125,35703.793654006164
265,"left Orbital area, medial part, layer 1",ORBm1-L,264.0,8.0,4577.0,0.205578125,22264.04195485293
267,"left Orbital area, medial part, layer 2/3",ORBm2/3-L,264.0,8.0,6933.0,0.158234375,43814.75264145354
268,"left Orbital area, medial part, layer 5",ORBm5-L,264.0,8.0,10211.0,0.2359375,43278.41059602649
269,"left Orbital area, medial part, layer 6a",ORBm6a-L,264.0,8.0,3058.0,0.093203125,32810.05867560771
270,"left Orbital area, medial part, layer 6b",ORBm6b-L,264.0,8.0,29.0,0.001875,15466.666666666668
272,"left Orbital area, ventrolateral part",ORBvl-L,252.0,7.0,29754.0,0.888625,33483.19032212688
273,"left Orbital area, ventrolateral part, layer 1",ORBvl1-L,272.0,8.0,3050.0,0.19271875,15826.171558294147
274,"left Orbital area, ventrolateral part, layer 2/3",ORBvl2/3-L,272.0,8.0,9470.0,0.26178125,36175.241733317416
275,"left Orbital area, ventrolateral part, layer 5",ORBvl5-L,272.0,8.0,12623.0,0.309953125,40725.51293038262
276,"left Orbital area, ventrolateral part, layer 6a",ORBvl6a-L,272.0,8.0,4456.0,0.119,37445.378151260506
277,"left Orbital area, ventrolateral part, layer 6b",ORBvl6b-L,272.0,8.0,155.0,0.005171875,29969.78851963746
278,left Agranular insular area,AI-L,5.0,6.0,69405.0,3.94978125,17571.85920106335
279,"left Agranular insular area, dorsal part",AId-L,278.0,7.0,34027.0,1.86365625,18258.1954155977
280,"left Agranular insular area, dorsal part, layer 1",AId1-L,279.0,8.0,4473.0,0.23034375,19418.803418803418
281,"left Agranular insular area, dorsal part, layer 2/3",AId2/3-L,279.0,8.0,8312.0,0.46315625,17946.427366574455
282,"left Agranular insular area, dorsal part, layer 5",AId5-L,279.0,8.0,13332.0,0.75421875,17676.569297700433
283,"left Agranular insular area, dorsal part, layer 6a",AId6a-L,279.0,8.0,7482.0,0.39071875,19149.324162201072
284,"left Agranular insular area, dorsal part, layer 6b",AId6b-L,279.0,8.0,428.0,0.02521875,16971.49938042131
285,"left Agranular insular area, posterior part",AIp-L,278.0,7.0,22739.0,1.217265625,18680.392786085617
286,"left Agranular insular area, posterior part, layer 1",AIp1-L,285.0,8.0,3718.0,0.210953125,17624.768535664025
287,"left Agranular insular area, posterior part, layer 2/3",AIp2/3-L,285.0,8.0,8125.0,0.40159375,20231.88856898296
288,"left Agranular insular area, posterior part, layer 5",AIp5-L,285.0,8.0,7135.0,0.37634375,18958.73121315287
289,"left Agranular insular area, posterior part, layer 6a",AIp6a-L,285.0,8.0,3627.0,0.218109375,16629.271437782078
290,"left Agranular insular area, posterior part, layer 6b",AIp6b-L,285.0,8.0,134.0,0.010265625,13053.272450532724
291,"left Agranular insular area, ventral part",AIv-L,278.0,7.0,12639.0,0.868859375,14546.65779488194
292,"left Agranular insular area, ventral part, layer 1",AIv1-L,291.0,8.0,1591.0,0.12546875,12680.448318804485
293,"left Agranular insular area, ventral part, layer 2/3",AIv2/3-L,291.0,8.0,3695.0,0.29709375,12437.151572525509
294,"left Agranular insular area, ventral part, layer 5",AIv5-L,291.0,8.0,5894.0,0.3605625,16346.680533888022
295,"left Agranular insular area, ventral part, layer 6a",AIv6a-L,291.0,8.0,1430.0,0.084234375,16976.442218512337
296,"left Agranular insular area, ventral part, layer 6b",AIv6b-L,291.0,8.0,29.0,0.0015,19333.333333333332
297,left Retrosplenial area,RSP-L,5.0,6.0,124968.0,5.243828125,23831.444704339923
298,"left Retrosplenial area, lateral agranular part",RSPagl-L,297.0,7.0,32084.0,1.178046875,27234.909476755754
299,"left Retrosplenial area, lateral agranular part, layer 1",RSPagl1-L,298.0,8.0,6488.0,0.253203125,25623.69639000309
300,"left Retrosplenial area, lateral agranular part, layer 2/3",RSPagl2/3-L,298.0,8.0,10022.0,0.334421875,29968.135308134377
301,"left Retrosplenial area, lateral agranular part, layer 5",RSPagl5-L,298.0,8.0,11217.0,0.366734375,30586.170167440672
302,"left Retrosplenial area, lateral agranular part, layer 6a",RSPagl6a-L,298.0,8.0,3964.0,0.20546875,19292.471482889734
303,"left Retrosplenial area, lateral agranular part, layer 6b",RSPagl6b-L,298.0,8.0,393.0,0.01821875,21571.183533447685
325,"left Retrosplenial area, dorsal part",RSPd-L,297.0,7.0,48296.0,1.899359375,25427.52079237243
326,"left Retrosplenial area, dorsal part, layer 1",RSPd1-L,325.0,8.0,7465.0,0.415375,17971.71230815528
327,"left Retrosplenial area, dorsal part, layer 2/3",RSPd2/3-L,325.0,8.0,15090.0,0.486953125,30988.609016524948
